"(PDH-CSV 4.0) (","\\INSWAVE\process(W-Gear(Swing))\Working Set - Private","\\INSWAVE\process(W-BrowserUpdate)\Working Set - Private","\\INSWAVE\process(W-Browser#4)\Working Set - Private","\\INSWAVE\process(W-Browser#3)\Working Set - Private","\\INSWAVE\process(W-Browser#2)\Working Set - Private","\\INSWAVE\process(W-Browser#1)\Working Set - Private","\\INSWAVE\process(W-Browser)\Working Set - Private","\\INSWAVE\memory\Available Bytes"
"05/11/2017 18:47:06.784","5484544","5124096","567132160","3170304","35254272","847872","17305600","534974464"
"05/11/2017 18:47:11.798","5484544","5124096","541749248","3170304","28971008","847872","17305600","557076480"
"05/11/2017 18:47:16.801","5431296","5124096","547323904","3170304","30797824","847872","17752064","553082880"
"05/11/2017 18:47:21.819","5480448","5124096","544804864","3170304","30273536","847872","17752064","559116288"
"05/11/2017 18:47:26.823","5480448","5124096","558600192","3170304","30801920","847872","17305600","542961664"
"05/11/2017 18:47:31.839","5480448","5124096","557162496","3170304","28704768","847872","17305600","545062912"
"05/11/2017 18:47:36.842","5480448","5124096","570785792","3170304","28708864","847872","17752064","531546112"
"05/11/2017 18:47:41.866","5480448","5124096","558542848","3170304","29749248","847872","17752064","546086912"
"05/11/2017 18:47:46.869","5480448","5124096","563875840","3170304","34217984","847872","17752064","531083264"
"05/11/2017 18:47:51.883","5480448","5124096","565628928","3170304","28966912","847872","17305600","535846912"
"05/11/2017 18:47:56.888","5480448","5124096","572612608","3170304","28971008","847872","17752064","527761408"
"05/11/2017 18:48:01.907","5484544","5066752","574124032","3170304","31588352","847872","17752064","528216064"
"05/11/2017 18:48:06.915","5484544","5066752","575291392","3170304","34992128","847872","17752064","524677120"
"05/11/2017 18:48:11.938","5484544","5066752","578662400","3170304","28971008","847872","17305600","520925184"
"05/11/2017 18:48:16.941","5484544","5066752","541917184","3170304","28958720","847872","17305600","560865280"
"05/11/2017 18:48:21.955","5484544","5066752","545755136","3170304","28700672","847872","17752064","557060096"
"05/11/2017 18:48:26.959","5484544","5066752","547561472","3170304","34992128","847872","17752064","548151296"
"05/11/2017 18:48:31.974","5484544","5066752","556703744","3170304","28704768","847872","17309696","541696000"
"05/11/2017 18:48:36.977","5484544","5066752","558698496","3170304","29224960","847872","17309696","542748672"
"05/11/2017 18:48:41.991","5484544","5066752","556830720","3170304","28966912","847872","17756160","540499968"
"05/11/2017 18:48:46.994","5484544","5066752","557948928","3170304","36040704","847872","17756160","535359488"
"05/11/2017 18:48:52.008","5484544","5066752","530972672","3170304","33951744","847872","17309696","558899200"
"05/11/2017 18:48:57.011","5484544","5066752","538816512","3170304","28696576","847872","17309696","563019776"
"05/11/2017 18:49:02.025","5480448","5066752","547540992","3170304","29081600","847872","17813504","548913152"
"05/11/2017 18:49:07.033","5480448","5066752","551813120","3170304","34578432","847872","17813504","544202752"
"05/11/2017 18:49:12.073","5480448","5066752","555130880","3170304","31703040","847872","17514496","537632768"
"05/11/2017 18:49:17.078","5480448","5066752","557182976","3170304","29073408","847872","17514496","543461376"
"05/11/2017 18:49:22.092","5480448","5066752","559407104","3170304","29343744","847872","17514496","536731648"
"05/11/2017 18:49:27.095","5480448","5066752","559345664","3170304","32219136","847872","17514496","538710016"
"05/11/2017 18:49:32.107","5480448","5066752","561717248","3170304","30134272","847872","17993728","530624512"
"05/11/2017 18:49:37.109","5480448","5066752","554971136","3170304","29339648","847872","17993728","544346112"
"05/11/2017 18:49:42.123","5541888","5066752","558657536","3170304","29343744","847872","17547264","537214976"
"05/11/2017 18:49:47.126","5480448","5066752","562286592","3170304","30121984","847872","17547264","537858048"
"05/11/2017 18:49:52.149","5480448","5066752","558940160","3170304","30392320","847872","17182720","534503424"
"05/11/2017 18:49:57.152","5480448","5066752","541962240","3170304","29077504","847872","17182720","557633536"
"05/11/2017 18:50:02.167","5541888","5066752","551763968","3170304","29212672","847872","17629184","542752768"
"05/11/2017 18:50:07.169","5480448","5066752","548548608","3170304","31043584","847872","17629184","549691392"
"05/11/2017 18:50:12.183","5480448","5066752","563519488","3170304","31313920","847872","17203200","526905344"
"05/11/2017 18:50:17.185","5480448","5066752","562995200","3170304","28950528","847872","17203200","536915968"
"05/11/2017 18:50:22.200","5492736","5066752","568147968","3170304","28946432","847872","17735680","528011264"
"05/11/2017 18:50:27.202","5484544","5066752","564416512","3170304","34185216","847872","17735680","530952192"
"05/11/2017 18:50:32.223","5484544","5066752","571965440","3170304","31305728","847872","17289216","522375168"
"05/11/2017 18:50:37.234","5484544","5066752","570224640","3170304","28688384","847872","17289216","529940480"
"05/11/2017 18:50:42.251","5541888","5066752","580780032","3170304","29736960","847872","17735680","515903488"
"05/11/2017 18:50:47.254","5484544","5066752","567742464","3170304","33140736","847872","17735680","528019456"
"05/11/2017 18:50:52.268","5484544","5124096","580829184","3170304","35241984","847872","17289216","509595648"
"05/11/2017 18:50:57.272","5484544","5124096","575586304","3170304","28950528","847872","17289216","524218368"
"05/11/2017 18:51:02.302","5431296","5124096","558387200","3170304","29732864","847872","17752064","536834048"
"05/11/2017 18:51:07.307","5480448","5124096","555405312","3170304","31043584","847872","17752064","540680192"
"05/11/2017 18:51:12.333","5480448","5124096","565043200","3170304","32366592","847872","17305600","524251136"
"05/11/2017 18:51:17.343","5480448","5124096","546017280","3170304","28950528","847872","17305600","548966400"
"05/11/2017 18:51:22.358","5480448","5124096","553291776","3170304","28688384","847872","17752064","540758016"
"05/11/2017 18:51:27.361","5480448","5124096","548925440","3170304","30257152","847872","17752064","546586624"
"05/11/2017 18:51:32.378","5480448","5124096","556924928","3170304","34721792","847872","17752064","528486400"
"05/11/2017 18:51:37.381","5480448","5124096","552849408","3170304","28688384","847872","17305600","540274688"
"05/11/2017 18:51:42.398","5480448","5124096","557129728","3170304","28950528","847872","17752064","535187456"
"05/11/2017 18:51:47.401","5480448","5124096","557080576","3170304","33927168","847872","17752064","533540864"
"05/11/2017 18:51:52.414","5480448","5124096","565620736","3170304","33144832","847872","17752064","523034624"
"05/11/2017 18:51:57.419","5480448","5124096","552259584","3170304","29474816","847872","17313792","540315648"
"05/11/2017 18:52:02.434","5480448","5066752","560427008","3170304","28688384","847872","17760256","530165760"
"05/11/2017 18:52:07.438","5480448","5066752","557887488","3170304","29474816","847872","17760256","536367104"
"05/11/2017 18:52:12.453","5480448","5066752","559742976","3170304","35762176","847872","17760256","528900096"
"05/11/2017 18:52:17.456","5480448","5066752","569823232","3170304","28688384","847872","17313792","523063296"
"05/11/2017 18:52:22.473","5480448","5066752","558215168","3170304","28688384","847872","17313792","534380544"
"05/11/2017 18:52:27.477","5480448","5066752","554942464","3170304","28946432","847872","17764352","538468352"
"05/11/2017 18:52:32.492","5480448","5066752","554807296","3170304","29470720","847872","17764352","539537408"
"05/11/2017 18:52:37.496","5480448","5066752","565907456","3170304","28692480","847872","17317888","525889536"
"05/11/2017 18:52:42.509","5480448","5066752","557793280","3170304","28688384","847872","17317888","534372352"
"05/11/2017 18:52:47.514","5480448","5066752","562704384","3170304","30519296","847872","17768448","529969152"
"05/11/2017 18:52:52.528","5480448","5066752","565850112","3170304","32878592","847872","17768448","526725120"
"05/11/2017 18:52:57.532","5480448","5066752","575315968","3170304","28696576","847872","17321984","515891200"
"05/11/2017 18:53:02.549","5480448","5066752","563060736","3170304","28950528","847872","17321984","528089088"
"05/11/2017 18:53:07.570","5480448","5066752","567115776","3170304","29208576","847872","17846272","527523840"
"05/11/2017 18:53:12.588","5480448","5066752","568025088","3170304","31043584","847872","17846272","525094912"
"05/11/2017 18:53:17.591","5480448","5066752","576856064","3170304","28954624","847872","18288640","514830336"
"05/11/2017 18:53:22.608","5480448","5066752","560869376","3170304","35241984","847872","18288640","524427264"
"05/11/2017 18:53:27.612","5484544","5066752","564281344","3170304","28946432","847872","17756160","530575360"
"05/11/2017 18:53:32.631","5484544","5066752","565997568","3170304","36028416","847872","17756160","521125888"
"05/11/2017 18:53:37.649","5484544","5066752","577138688","3170304","28688384","847872","18280448","516288512"
"05/11/2017 18:53:42.668","5484544","5066752","577224704","3170304","33406976","847872","18284544","512098304"
"05/11/2017 18:53:47.671","5484544","5066752","588230656","3170304","28946432","847872","18288640","509386752"
"05/11/2017 18:53:52.687","5484544","5066752","574676992","3170304","35246080","847872","18288640","510730240"
"05/11/2017 18:53:57.705","5484544","5066752","554504192","3170304","28958720","847872","18288640","532082688"
"05/11/2017 18:54:02.730","5484544","5066752","556490752","3170304","28680192","847872","18288640","537219072"
"05/11/2017 18:54:07.744","5488640","5066752","572162048","3170304","28688384","847872","18288640","521920512"
"05/11/2017 18:54:12.762","5488640","5066752","562020352","3170304","36552704","847872","18288640","522493952"
"05/11/2017 18:54:17.778","5488640","5066752","578359296","3170304","28954624","847872","18288640","512503808"
"05/11/2017 18:54:22.801","5488640","5066752","572645376","3170304","28946432","847872","18288640","522240000"
"05/11/2017 18:54:27.804","5488640","5066752","575717376","3170304","28954624","847872","18288640","514990080"
"05/11/2017 18:54:32.820","5488640","5066752","577900544","3170304","34193408","847872","18288640","512819200"
"05/11/2017 18:54:37.822","5488640","5066752","587345920","3170304","33935360","847872","18288640","499056640"
"05/11/2017 18:54:42.837","5488640","5066752","585629696","3170304","28684288","847872","18288640","508985344"
"05/11/2017 18:54:47.840","5488640","5066752","583761920","3170304","28954624","847872","18288640","506359808"
"05/11/2017 18:54:52.855","5488640","5066752","582684672","3170304","31043584","847872","18288640","509550592"
"05/11/2017 18:54:57.859","5488640","5066752","583229440","3170304","31313920","847872","18288640","503058432"
"05/11/2017 18:55:02.874","5488640","5066752","575766528","3170304","28692480","847872","18288640","516976640"
"05/11/2017 18:55:07.877","5550080","5066752","579018752","3170304","28692480","847872","18288640","508944384"
"05/11/2017 18:55:12.893","5488640","5066752","581947392","3170304","33927168","847872","18288640","507031552"
"05/11/2017 18:55:17.913","5488640","5066752","583700480","3170304","34201600","847872","17293312","501997568"
"05/11/2017 18:55:22.928","5488640","5066752","563945472","3170304","28946432","847872","17293312","530546688"
"05/11/2017 18:55:27.932","5492736","5066752","567476224","3170304","28692480","847872","17776640","522309632"
"05/11/2017 18:55:32.945","5492736","5066752","569298944","3170304","33665024","847872","17776640","519749632"
"05/11/2017 18:55:37.949","5492736","5066752","578809856","3170304","31051776","847872","17330176","507772928"
"05/11/2017 18:55:42.961","5492736","5066752","580399104","3170304","28688384","847872","17330176","513531904"
"05/11/2017 18:55:47.964","5558272","5066752","566169600","3170304","29220864","847872","17776640","523022336"
"05/11/2017 18:55:52.981","5496832","5066752","568094720","3170304","31567872","847872","17776640","524021760"
"05/11/2017 18:55:57.984","5496832","5066752","578007040","3170304","29745152","847872","17330176","509431808"
"05/11/2017 18:56:02.998","5496832","5066752","562831360","3170304","28688384","847872","17330176","530960384"
"05/11/2017 18:56:08.002","5558272","5066752","579112960","3170304","28692480","847872","17776640","510337024"
"05/11/2017 18:56:13.017","5496832","5066752","576430080","3170304","34717696","847872","17776640","511262720"
"05/11/2017 18:56:18.020","5496832","5066752","578301952","3170304","34717696","847872","17330176","507183104"
"05/11/2017 18:56:23.035","5496832","5066752","557780992","3170304","28950528","847872","17330176","533774336"
"05/11/2017 18:56:28.039","5496832","5066752","571019264","3170304","29736960","847872","17776640","516136960"
"05/11/2017 18:56:33.063","5492736","5066752","567554048","3170304","34721792","847872","17780736","517464064"
"05/11/2017 18:56:38.066","5492736","5066752","569700352","3170304","41271296","847872","17780736","510271488"
"05/11/2017 18:56:43.121","5492736","5066752","578842624","3170304","28696576","847872","17334272","507703296"
"05/11/2017 18:56:48.141","5492736","5066752","584736768","3170304","28954624","847872","17412096","504999936"
"05/11/2017 18:56:53.156","5500928","5074944","578093056","3170304","34979840","847872","17412096","506347520"
"05/11/2017 18:56:58.159","5500928","5074944","578387968","3170304","36552704","847872","17412096","506249216"
"05/11/2017 18:57:03.173","5500928","5074944","587522048","3170304","29745152","847872","17891328","499654656"
"05/11/2017 18:57:08.258","5500928","5074944","577753088","3170304","28700672","847872","17891328","507850752"
"05/11/2017 18:57:13.275","5500928","5074944","564994048","3170304","28688384","847872","17895424","524554240"
"05/11/2017 18:57:18.278","5500928","5074944","567496704","3170304","34193408","847872","17895424","516567040"
"05/11/2017 18:57:23.292","5500928","5074944","579883008","3170304","28700672","847872","17960960","505204736"
"05/11/2017 18:57:28.295","5500928","5074944","581062656","3170304","29478912","847872","17960960","505860096"
"05/11/2017 18:57:33.311","5500928","5074944","583659520","3170304","28692480","847872","17960960","503373824"
"05/11/2017 18:57:38.315","5500928","5074944","584482816","3170304","35766272","847872","17960960","498196480"
"05/11/2017 18:57:43.329","5500928","5074944","590340096","3170304","35770368","847872","17047552","491343872"
"05/11/2017 18:57:48.343","5500928","5074944","593022976","3170304","28692480","847872","17047552","499671040"
"05/11/2017 18:57:53.359","5562368","5074944","594915328","3170304","28954624","847872","17588224","494747648"
"05/11/2017 18:57:58.395","5500928","5074944","593653760","3170304","29474816","847872","17588224","499564544"
"05/11/2017 18:58:03.418","5500928","5074944","593883136","3170304","28688384","847872","18075648","494510080"
"05/11/2017 18:58:08.422","5500928","5074944","577290240","3170304","28688384","847872","18075648","512090112"
"05/11/2017 18:58:13.438","5505024","5074944","580825088","3170304","35241984","847872","18075648","500215808"
"05/11/2017 18:58:18.441","5500928","5074944","581107712","3170304","31309824","847872","18075648","505794560"
"05/11/2017 18:58:23.454","5500928","5074944","593928192","3170304","30523392","847872","17465344","494776320"
"05/11/2017 18:58:28.458","5500928","5074944","590495744","3170304","28692480","847872","17416192","494985216"
"05/11/2017 18:58:33.472","5558272","5074944","600813568","3170304","29478912","847872","17866752","486031360"
"05/11/2017 18:58:38.478","5500928","5074944","603185152","3170304","29474816","847872","17866752","487878656"
"05/11/2017 18:58:43.496","5500928","5074944","588746752","3170304","32362496","847872","17866752","491421696"
"05/11/2017 18:58:48.505","5500928","5074944","569229312","3170304","28692480","847872","17551360","515137536"
"05/11/2017 18:58:53.521","5447680","5132288","577769472","3170304","28696576","847872","17551360","505446400"
"05/11/2017 18:58:58.525","5500928","5132288","574836736","3170304","33406976","847872","17551360","507064320"
"05/11/2017 18:59:03.542","5500928","5132288","574992384","3170304","36814848","847872","17551360","504750080"
"05/11/2017 18:59:08.545","5500928","5132288","586063872","3170304","28692480","847872","18030592","496852992"
"05/11/2017 18:59:13.563","5500928","5132288","588103680","3170304","28692480","847872","16130048","496566272"
"05/11/2017 18:59:18.573","5500928","5132288","601239552","3170304","30785536","847872","17747968","484691968"
"05/11/2017 18:59:23.590","5500928","5132288","590897152","3170304","32620544","847872","17747968","492376064"
"05/11/2017 18:59:28.593","5500928","5132288","594989056","3170304","31571968","847872","17219584","488386560"
"05/11/2017 18:59:33.609","5500928","5132288","596504576","3170304","28946432","847872","17219584","491237376"
"05/11/2017 18:59:38.613","5496832","5132288","588492800","3170304","28954624","847872","17674240","493064192"
"05/11/2017 18:59:43.631","5496832","5132288","589701120","3170304","35504128","847872","17674240","489861120"
"05/11/2017 18:59:48.634","5496832","5132288","596799488","3170304","31846400","847872","17227776","483450880"
"05/11/2017 18:59:53.651","5496832","5132288","598413312","3170304","28688384","847872","17227776","490725376"
"05/11/2017 18:59:58.655","5558272","5070848","599031808","3170304","28692480","847872","17682432","486584320"
"05/11/2017 19:00:03.692","5496832","5070848","599027712","3170304","29999104","847872","17682432","488660992"
"05/11/2017 19:00:08.710","5496832","5070848","598683648","3170304","31838208","847872","17235968","482873344"
"05/11/2017 19:00:13.726","5496832","5070848","601227264","3170304","28950528","847872","17235968","486555648"
"05/11/2017 19:00:18.729","5447680","5070848","597630976","3170304","34979840","847872","17711104","482209792"
"05/11/2017 19:00:23.745","5500928","5070848","589275136","3170304","30261248","847872","17682432","495222784"
"05/11/2017 19:00:28.749","5500928","5070848","589537280","3170304","39174144","847872","17682432","487059456"
"05/11/2017 19:00:33.780","5500928","5070848","604258304","3170304","28962816","847872","17444864","477732864"
"05/11/2017 19:00:38.800","5500928","5070848","601415680","3170304","29741056","847872","17444864","483115008"
"05/11/2017 19:00:43.832","5500928","5070848","597123072","3170304","28688384","847872","17670144","489074688"
"05/11/2017 19:00:48.835","5500928","5070848","597479424","3170304","36028416","847872","17670144","483332096"
"05/11/2017 19:00:53.849","5500928","5070848","568995840","3170304","32100352","847872","17506304","510758912"
"05/11/2017 19:00:58.857","5500928","5070848","573394944","3170304","29736960","847872","17506304","511426560"
"05/11/2017 19:01:03.872","5500928","5070848","591527936","3170304","28692480","847872","17731584","490819584"
"05/11/2017 19:01:08.876","5500928","5070848","581398528","3170304","35241984","847872","17731584","497008640"
"05/11/2017 19:01:13.890","5500928","5070848","589385728","3170304","28958720","847872","16592896","491765760"
"05/11/2017 19:01:18.893","5500928","5070848","592605184","3170304","28688384","847872","16793600","494436352"
"05/11/2017 19:01:23.908","5509120","5070848","597417984","3170304","28692480","847872","17833984","485384192"
"05/11/2017 19:01:28.911","5505024","5070848","593215488","3170304","29474816","847872","17833984","491659264"
"05/11/2017 19:01:33.927","5505024","5070848","602292224","3170304","28954624","847872","17457152","479567872"
"05/11/2017 19:01:38.931","5505024","5070848","601559040","3170304","28688384","847872","17457152","484536320"
"05/11/2017 19:01:43.974","5566464","5070848","611848192","3170304","28954624","847872","17903616","471412736"
"05/11/2017 19:01:49.026","5505024","5070848","598646784","3170304","34189312","847872","17903616","482996224"
"05/11/2017 19:01:54.040","5505024","5070848","604975104","3170304","39182336","847872","17903616","465285120"
"05/11/2017 19:01:59.097","5505024","5070848","608157696","3170304","28958720","847872","17502208","471588864"
"05/11/2017 19:02:04.114","5447680","5070848","607780864","3170304","28954624","847872","17502208","472862720"
"05/11/2017 19:02:09.125","5500928","5070848","603754496","3170304","32362496","847872","17948672","475512832"
"05/11/2017 19:02:14.138","5500928","5070848","603639808","3170304","36290560","847872","17948672","473780224"
"05/11/2017 19:02:19.143","5500928","5070848","576114688","3170304","28958720","847872","17502208","504270848"
"05/11/2017 19:02:24.187","5500928","5070848","579125248","3170304","32890880","847872","17502208","482611200"
"05/11/2017 19:02:29.189","5500928","5070848","587403264","3170304","28954624","847872","17948672","490156032"
"05/11/2017 19:02:34.204","5500928","5070848","587665408","3170304","32886784","847872","17948672","487616512"
"05/11/2017 19:02:39.216","5500928","5070848","597237760","3170304","29212672","847872","17502208","482914304"
"05/11/2017 19:02:44.235","5500928","5070848","597270528","3170304","28946432","847872","17502208","484741120"
"05/11/2017 19:02:49.238","5562368","5070848","601530368","3170304","29212672","847872","17977344","475840512"
"05/11/2017 19:02:54.265","5500928","5070848","602624000","3170304","33927168","847872","17977344","478044160"
"05/11/2017 19:02:59.270","5500928","5070848","603549696","3170304","36036608","847872","17530880","467722240"
"05/11/2017 19:03:04.282","5500928","5070848","589742080","3170304","28688384","847872","17473536","493195264"
"05/11/2017 19:03:09.285","5558272","5070848","593227776","3170304","30265344","847872","17952768","485146624"
"05/11/2017 19:03:14.299","5500928","5070848","590163968","3170304","31305728","847872","17956864","490418176"
"05/11/2017 19:03:19.302","5500928","5070848","605323264","3170304","43372544","847872","17510400","459079680"
"05/11/2017 19:03:24.320","5500928","5070848","603025408","3170304","28954624","847872","17510400","477089792"
"05/11/2017 19:03:29.324","5443584","5070848","610435072","3170304","28954624","847872","17956864","469413888"
"05/11/2017 19:03:34.339","5492736","5070848","600952832","3170304","29745152","847872","17956864","479404032"
"05/11/2017 19:03:39.343","5492736","5070848","602337280","3170304","36040704","847872","18591744","472039424"
"05/11/2017 19:03:44.357","5492736","5070848","610643968","3170304","28708864","847872","17510400","467468288"
"05/11/2017 19:03:49.365","5492736","5070848","594190336","3170304","28966912","847872","17510400","484442112"
"05/11/2017 19:03:54.379","5492736","5136384","598290432","3170304","30015488","847872","17985536","481411072"
"05/11/2017 19:03:59.385","5492736","5136384","600547328","3170304","32370688","847872","17985536","480432128"
"05/11/2017 19:04:04.399","5492736","5136384","610590720","3170304","28704768","847872","17539072","470601728"
"05/11/2017 19:04:09.403","5492736","5136384","592297984","3170304","28696576","847872","17539072","492531712"
"05/11/2017 19:04:14.418","5496832","5136384","596299776","3170304","28966912","847872","17833984","482680832"
"05/11/2017 19:04:19.424","5496832","5136384","597610496","3170304","29745152","847872","17895424","486559744"
"05/11/2017 19:04:24.440","5496832","5136384","606519296","3170304","29499392","847872","17510400","464486400"
"05/11/2017 19:04:29.443","5496832","5136384","605163520","3170304","28704768","847872","17510400","475152384"
"05/11/2017 19:04:34.456","5558272","5136384","610275328","3170304","28704768","847872","17956864","464588800"
"05/11/2017 19:04:39.460","5496832","5136384","607297536","3170304","29483008","847872","17956864","470601728"
"05/11/2017 19:04:44.473","5496832","5136384","619876352","3170304","36306944","847872","17510400","446427136"
